name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,gisX,gisY
WOD_BanditFort,0,WOD_BanditFort_01,251,404,21,64,2512140464,251.1640625,-404.5
WOD_BanditCamp,0,WOD_BanditCamp_09,258,406,64,107,25864406107,258.5,-406.1640625
WOD_BanditCamp,0,WOD_BanditCamp_02,241,407,21,107,24121407107,241.1640625,-407.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,265,407,21,21,2652140721,265.1640625,-407.8359375
WOD_Ruins,0,WOD_Ruins_02,266,407,61,64,2666440764,266.5,-407.5
WOD_BanditCamp,0,WOD_BanditCamp_03,232,408,107,21,23210740821,232.8359375,-408.8359375
WOD_BanditCamp,0,WOD_BanditCamp_01,235,408,21,107,23521408107,235.1640625,-408.1640625
WOD_BanditCamp,0,WOD_BanditCamp_04,235,408,64,21,2356440821,235.5,-408.8359375
WOD_Shrine,0,WOD_Shrine_Zenithar_Major_08,251,408,107,107,251107408107,251.8359375,-408.1640625
WOD_Ruins,0,WOD_Ruins_06,253,408,21,21,2532140821,253.1640625,-408.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,254,408,107,107,254107408107,254.8359375,-408.1640625
WOD_Ruins,0,WOD_Ruins_02,255,408,107,64,25510740864,255.8359375,-408.5
WOD_BanditCamp,0,WOD_BanditCamp_06,266,408,21,27,2662140821,266.1640625,-408.8359375
WOD_BanditCamp,0,WOD_BanditCamp_04,233,409,21,107,23321409107,233.1640625,-409.1640625
WOD_GuardTower,0,WOD_Guardtower_01,247,409,107,111,247107409107,247.8359375,-409.1640625
WOD_Ruins,0,WOD_Ruins_04,249,409,107,21,24910740921,249.8359375,-409.8359375
WOD_BanditCamp,0,WOD_BanditCamp_05,250,409,107,28,25010740921,250.8359375,-409.8359375
WOD_GuardTower,0,WOD_Guardtower_01,254,409,21,111,25421409107,254.1640625,-409.1640625
WOD_BanditCamp,0,WOD_BanditCamp_08,261,409,107,21,26110740921,261.8359375,-409.8359375
WOD_BanditCamp,0,WOD_BanditCamp_02,262,409,21,107,26221409107,262.1640625,-409.1640625
WOD_Ruins,0,WOD_Ruins_04,263,409,21,64,2632140964,263.1640625,-409.5
WOD_Shrine,0,WOD_Shrine_Dibella_01,265,409,70,64,2656440964,265.5,-409.5
WOD_BanditCamp,0,WOD_BanditCamp_09,238,410,21,70,2382141064,238.1640625,-410.5
WOD_Ruins,0,WOD_Ruins_05,244,410,21,28,2442141021,244.1640625,-410.8359375
