name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,region,gisX,gisY,climate,altitude,sink,scale
Rocks,1,WOD_Rocks_Round_Small_07,176,146,128,93,108,Glenpoint,146.7265625,-128.15625,3,4.0,0.5,0.4847896
Rocks,1,WOD_Rocks_Round_Small_09,-45,211,84,8,8,Glenpoint,211.0625,-84.9375,3,4.0,0.5,0.37851975
Rocks,1,WOD_Rocks_Round_Small_04,124,199,87,10,32,Glenpoint,199.078125,-87.75,3,4.0,0.5,0.47594655
Rocks,1,WOD_Rocks_Round_Small_07,145,196,129,82,84,Glenpoint,196.640625,-129.34375,3,4.0,0.5,0.4961905
Rocks,1,WOD_Rocks_Round_Small_10,-177,224,132,88,57,Glenpoint,224.6875,-132.5546875,3,4.0,0.5,0.42592635
Rocks,1,WOD_Rocks_Round_Small_10,-18,231,114,96,25,Glenpoint,231.75,-114.8046875,3,4.0,0.5,0.48022635
Rocks,1,WOD_Rocks_Round_Small_09,-91,209,84,64,111,Glenpoint,209.5,-84.1328125,3,4.0,0.5,0.4484917
Rocks,1,WOD_Rocks_Round_Small_04,166,222,134,0,23,Glenpoint,222.0,-134.8203125,3,4.0,0.5,0.44836695
Rocks,1,WOD_Rocks_Round_Small_09,-93,229,128,36,36,Glenpoint,229.28125,-128.71875,3,4.0,0.5,0.4101452
Rocks,1,WOD_Rocks_Round_Small_08,-30,184,141,81,49,Glenpoint,184.6328125,-141.6171875,3,4.0,0.5,0.44647505
Rocks,1,WOD_Rocks_Round_Small_01,93,156,73,26,33,Glenpoint,156.203125,-73.7421875,1,4.0,0.5,0.4557469
Rocks,1,WOD_Rocks_Round_Small_07,118,162,94,19,21,Glenpoint,162.1484375,-94.8359375,3,4.0,0.5,0.394228
Rocks,1,WOD_Rocks_Round_Small_07,1,176,138,76,62,Glenpoint,176.59375,-138.515625,3,4.0,0.5,0.45548395
Rocks,1,WOD_Rocks_Round_Small_09,-147,203,150,115,123,Glenpoint,203.8984375,-150.0390625,3,4.0,0.5,0.4308961
Rocks,1,WOD_Rocks_Round_Small_05,166,147,102,116,26,Glenpoint,147.90625,-102.796875,3,4.0,0.5,0.3789593
Rocks,1,WOD_Rocks_Round_Small_01,-60,231,126,27,121,Glenpoint,231.2109375,-126.0546875,3,4.0,0.5,0.4987124
Rocks,1,WOD_Rocks_Round_Small_07,178,164,132,50,1,Glenpoint,164.390625,-132.9921875,3,4.0,0.5,0.4503085
Rocks,1,WOD_Rocks_Round_Small_04,-72,181,116,73,73,Glenpoint,181.5703125,-116.4296875,3,4.0,0.5,0.3961805
Rocks,1,WOD_Rocks_Round_Small_06,122,146,148,83,86,Glenpoint,146.6484375,-148.328125,3,4.0,0.5,0.4428809
Rocks,1,WOD_Rocks_Round_Small_01,179,196,106,4,108,Glenpoint,196.03125,-106.15625,3,4.0,0.5,0.44455945
Rocks,1,WOD_Rocks_Round_Small_01,-180,191,88,72,81,Glenpoint,191.5625,-88.3671875,3,4.0,0.5,0.47344045
Rocks,1,WOD_Rocks_Round_Small_08,98,147,103,51,93,Glenpoint,147.3984375,-103.2734375,3,4.0,0.5,0.47783755
Rocks,1,WOD_Rocks_Round_Small_02,74,165,87,17,30,Glenpoint,165.1328125,-87.765625,3,4.0,0.5,0.47560205
Rocks,1,WOD_Rocks_Round_Small_07,57,210,147,35,26,Glenpoint,210.2734375,-147.796875,3,4.0,0.5,0.37760655
Rocks,1,WOD_Rocks_Round_Small_01,-24,141,148,23,120,Glenpoint,141.1796875,-148.0625,3,4.0,0.5,0.4803539
Rocks,1,WOD_Rocks_Round_Small_07,13,153,115,69,76,Glenpoint,153.5390625,-115.40625,3,4.0,0.5,0.4456854
Rocks,1,WOD_Rocks_Round_Small_09,-147,168,105,116,61,Glenpoint,168.90625,-105.5234375,3,4.0,0.5,0.42403975
Rocks,1,WOD_Rocks_Round_Small_08,177,170,98,35,120,Glenpoint,170.2734375,-98.0625,3,4.0,0.5,0.4180396
Rocks,1,WOD_Rocks_Round_Small_05,-152,152,117,22,76,Glenpoint,152.171875,-117.40625,3,4.0,0.5,0.47338745
