name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Foothills,1,WOD_Mountain_Desert_07,115,724,198,26,36,7242619836,Isle of Balfiera,724.203125,-198.71875,4.0,1,0.8583577
Foothills,1,WOD_Mountain_Desert_01,64,726,190,20,96,7262019096,Isle of Balfiera,726.15625,-190.25,4.0,1,0.7184561
Foothills,1,WOD_Mountain_Desert_07,130,720,205,46,35,7204620535,Isle of Balfiera,720.359375,-205.7265625,4.0,1,0.8092992
Foothills,1,WOD_Mountain_Desert_07,126,731,208,83,46,7318320846,Isle of Balfiera,731.6484375,-208.640625,4.0,1,0.7824562
Foothills,1,WOD_Mountain_Desert_05,134,713,203,38,67,7133820367,Isle of Balfiera,713.296875,-203.4765625,4.0,1,0.7007764
Foothills,1,WOD_Mountain_Desert_02,180,719,206,9,13,7190920613,Isle of Balfiera,719.0703125,-206.8984375,4.0,1,0.8663436
Foothills,1,WOD_Mountain_Desert_04,-62,718,194,59,5,7185919405,Isle of Balfiera,718.4609375,-194.9609375,4.0,1,0.8218751
Foothills,1,WOD_Mountain_Desert_04,148,692,192,110,41,69211019241,Isle of Balfiera,692.859375,-192.6796875,4.0,1,0.7171176
Foothills,1,WOD_Mountain_Desert_03,177,724,201,110,37,72411020137,Isle of Balfiera,724.859375,-201.7109375,4.0,1,0.9679132
Foothills,1,WOD_Mountain_Desert_01,-14,734,195,127,127,734127195127,Isle of Balfiera,734.9921875,-195.0078125,4.0,1,0.9631503
Foothills,1,WOD_Mountain_Desert_05,35,721,195,113,58,72111319558,Isle of Balfiera,721.8828125,-195.546875,4.0,1,0.9559175
Foothills,1,WOD_Mountain_Desert_04,-28,722,193,29,4,7222919304,Isle of Balfiera,722.2265625,-193.96875,4.0,1,0.7176307
Foothills,1,WOD_Mountain_Desert_05,39,724,197,77,82,7247719782,Isle of Balfiera,724.6015625,-197.359375,4.0,1,0.9112687
Foothills,1,WOD_Mountain_Desert_03,82,693,194,78,111,69378194111,Isle of Balfiera,693.609375,-194.1328125,4.0,1,0.9678029
Foothills,1,WOD_Mountain_Desert_06,-162,702,205,87,77,7028720577,Isle of Balfiera,702.6796875,-205.3984375,4.0,1,0.8911085
Foothills,1,WOD_Mountain_Desert_05,103,711,193,91,72,7119119372,Isle of Balfiera,711.7109375,-193.4375,4.0,1,0.7196615
Foothills,1,WOD_Mountain_Desert_04,-92,717,195,52,10,7175219510,Isle of Balfiera,717.40625,-195.921875,4.0,1,0.7558194
Foothills,1,WOD_Mountain_Desert_06,-36,723,202,86,81,7238620281,Isle of Balfiera,723.671875,-202.3671875,4.0,1,0.7148611
Foothills,1,WOD_Mountain_Desert_04,-154,712,193,84,70,7128419370,Isle of Balfiera,712.65625,-193.453125,4.0,1,0.7139542
Foothills,1,WOD_Mountain_Desert_02,102,708,186,65,26,7086518626,Isle of Balfiera,708.5078125,-186.796875,4.0,1,0.871158
Foothills,1,WOD_Mountain_Desert_05,-98,712,203,55,8,7125520308,Isle of Balfiera,712.4296875,-203.9375,4.0,1,0.8553451
Foothills,1,WOD_Mountain_Desert_01,-51,702,192,9,125,70209192125,Isle of Balfiera,702.0703125,-192.0234375,4.0,1,0.6014839
Foothills,1,WOD_Mountain_Desert_07,-99,719,199,106,92,71910619992,Isle of Balfiera,719.828125,-199.28125,4.0,1,0.8813628
Foothills,1,WOD_Mountain_Desert_01,-29,725,200,19,8,7251920008,Isle of Balfiera,725.1484375,-200.9375,4.0,1,0.848753
Foothills,1,WOD_Mountain_Desert_02,45,732,198,28,22,7322819822,Isle of Balfiera,732.21875,-198.828125,4.0,1,0.8774893
Foothills,1,WOD_Mountain_Desert_06,-76,695,195,35,91,6953519591,Isle of Balfiera,695.2734375,-195.2890625,4.0,1,0.6605944
Foothills,1,WOD_Mountain_Desert_07,-85,705,205,87,12,7058720512,Isle of Balfiera,705.6796875,-205.90625,4.0,1,0.6648292
Foothills,1,WOD_Mountain_Desert_03,-27,712,204,47,70,7124720470,Isle of Balfiera,712.3671875,-204.453125,4.0,1,0.6108791
Foothills,1,WOD_Mountain_Desert_06,-60,704,195,17,52,7041719552,Isle of Balfiera,704.1328125,-195.59375,4.0,1,0.9698491
Foothills,1,WOD_Mountain_Desert_04,103,723,200,49,59,7234920059,Isle of Balfiera,723.3828125,-200.5390625,4.0,1,0.7435446
Foothills,1,WOD_Mountain_Desert_03,56,726,213,47,45,7264721345,Isle of Balfiera,726.3671875,-213.6484375,4.0,1,0.635857
Foothills,1,WOD_Mountain_Desert_02,121,715,191,54,10,7155419110,Isle of Balfiera,715.421875,-191.921875,4.0,1,0.7098488
