name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Bandit Fort,0,WOD_BanditFort_02,668,104,60,36,6686010436,Koegria,668.46875,-104.71875
Bandit Fort,0,WOD_BanditFort_02,667,117,69,97,6676911797,Koegria,667.5390625,-117.2421875
Bandit Camp,0,WOD_BanditCamp_05,657,101,31,1,6573110101,Koegria,657.2421875,-101.9921875
Bandit Camp,0,WOD_BanditCamp_03,691,76,79,35,691797635,Koegria,691.6171875,-76.7265625
Bandit Camp,0,WOD_BanditCamp_06,675,78,83,27,675837827,Koegria,675.6484375,-78.7890625
Bandit Camp,0,WOD_BanditCamp_03,683,124,32,56,6833212456,Koegria,683.25,-124.5625
Bandit Camp,0,WOD_BanditCamp_02,661,83,70,5,661708305,Koegria,661.546875,-83.9609375
Bandit Camp,0,WOD_BanditCamp_01,671,86,64,84,671648684,Koegria,671.5,-86.34375
Bandit Camp,0,WOD_BanditCamp_06,666,104,106,28,66610610428,Koegria,666.828125,-104.78125
Bandit Camp,0,WOD_BanditCamp_03,665,116,76,12,6657611612,Koegria,665.59375,-116.90625
Bandit Fort,0,WOD_BanditFort_02,668,93,23,33,668239333,Koegria,668.1796875,-93.7421875
Bandit Fort,0,WOD_BanditFort_01,688,94,33,58,688339458,Koegria,688.2578125,-94.546875
Bandit Fort,0,WOD_BanditFort_01,668,121,69,14,6686912114,Koegria,668.5390625,-121.890625
Bandit Fort,0,WOD_BanditFort_02,695,77,24,118,6952477118,Koegria,695.1875,-77.078125
Bandit Fort,0,WOD_BanditFort_01,658,60,19,78,658196078,Koegria,658.1484375,-60.390625
Bandit Camp,0,WOD_BanditCamp_03,659,58,50,74,659505874,Koegria,659.390625,-58.421875
Bandit Fort,0,WOD_BanditFort_01,674,81,63,76,674638176,Koegria,674.4921875,-81.40625
Bandit Camp,0,WOD_BanditCamp_02,665,116,90,65,6659011665,Koegria,665.703125,-116.4921875
Bandit Fort,0,WOD_BanditFort_01,676,77,20,32,676207732,Koegria,676.15625,-77.75
Bandit Camp,0,WOD_BanditCamp_06,671,90,51,46,671519046,Koegria,671.3984375,-90.640625
Bandit Fort,0,WOD_BanditFort_02,695,64,72,118,6957264118,Koegria,695.5625,-64.078125
Bandit Camp,0,WOD_BanditCamp_03,684,76,54,63,684547663,Koegria,684.421875,-76.5078125
